id,clinic_id,poster_id,"type","starts_at","ends_at","created_at","updated_at"
286,67,1,"Ext","2014-04-25",NULL,"2017-09-29 14:09:39","2019-06-25 11:55:48"
287,67,1,"Ext","2014-04-25",NULL,"2017-09-30 14:09:39","2019-06-25 11:55:48"
288,67,1,"Office","2014-04-25",NULL,"2017-10-01 14:09:39","2019-08-26 13:02:21"
289,69,5,"Ext","2014-03-13",NULL,"2017-10-02 14:09:39","2019-06-25 11:55:48"
291,69,5,"Ext","2014-03-13",NULL,"2017-10-04 14:09:39","2019-06-25 11:55:48"
292,69,5,"Ext","2014-03-13",NULL,"2017-10-05 14:09:39","2019-06-25 11:55:48"
293,70,4,"Ext","2018-11-22",NULL,"2017-10-06 14:09:39","2019-07-01 18:01:46"
294,70,4,"Ext","2018-11-22",NULL,"2017-10-07 14:09:39","2019-07-01 18:01:44"
295,70,4,"Ext","2018-11-22",NULL,"2017-10-08 14:09:39","2019-07-01 18:01:47"
296,70,4,"Office Int","2018-11-22",NULL,"2017-10-09 14:09:39","2019-07-01 18:01:48"
297,71,4,"Ext","2018-12-20",NULL,"2017-10-10 14:09:39","2019-07-01 18:09:04"
298,71,4,"Ext","2018-12-20",NULL,"2017-10-11 14:09:39","2019-07-01 18:09:04"
299,71,4,"Office Int","2018-12-20",NULL,"2017-10-12 14:09:39","2019-07-01 18:09:05"
300,72,9,"Ext","2018-12-20",NULL,"2017-10-13 14:09:39","2019-07-01 18:05:11"
301,72,7,"Ext","2018-12-20",NULL,"2017-10-14 14:09:39","2019-07-01 18:05:11"
302,72,9,"Ext","2018-12-20",NULL,"2017-10-15 14:09:39","2019-07-01 18:05:12"
303,73,8,"Ext","2016-01-28",NULL,"2017-10-16 14:09:39","2019-06-25 11:55:48"
304,74,4,"Ext","2018-12-13",NULL,"2017-10-17 14:09:39","2019-07-01 18:11:26"
305,74,4,"Ext","2018-12-13",NULL,"2017-10-18 14:09:39","2019-07-01 18:11:25"
306,74,4,"Ext","2018-12-13",NULL,"2017-10-19 14:09:39","2019-07-01 18:11:25"
307,74,4,"Ext","2018-12-13",NULL,"2017-10-20 14:09:39","2019-07-01 18:11:29"
308,75,4,"Ext","2018-12-18",NULL,"2017-10-21 14:09:39","2019-07-01 18:16:56"
309,75,4,"Ext","2018-12-18",NULL,"2017-10-22 14:09:39","2019-07-01 18:16:56"
310,76,4,"Ext","2018-08-08",NULL,"2017-10-23 14:09:39","2019-07-01 18:19:44"
311,76,4,"Ext","2018-08-08",NULL,"2017-10-24 14:09:39","2019-07-01 18:19:45"
312,76,4,"Ext","2018-08-08",NULL,"2017-10-25 14:09:39","2019-07-01 18:19:44"
313,77,5,"Ext","2015-05-18",NULL,"2017-10-26 14:09:39","2019-06-25 11:55:48"
314,77,10,"Office Int","2015-05-18",NULL,"2017-10-27 14:09:39","2019-06-25 11:55:48"
315,77,10,"Ext","2015-05-18",NULL,"2017-10-28 14:09:39","2019-06-25 11:55:48"
316,77,10,"Ext","2015-05-18",NULL,"2017-10-29 14:09:39","2019-06-25 11:55:48"
317,77,10,"Office","2015-05-18",NULL,"2017-10-30 14:09:39","2019-06-25 11:55:48"
318,77,10,"Office","2015-05-18",NULL,"2017-10-31 14:09:39","2019-06-25 11:55:48"
319,78,4,"Ext","2019-01-09",NULL,"2017-11-01 14:09:39","2019-07-01 18:26:18"
320,78,4,"Ext","2019-01-09",NULL,"2017-11-02 14:09:39","2019-07-01 18:26:19"
321,78,4,"Ext","2019-01-09",NULL,"2017-11-03 14:09:39","2019-07-01 18:26:20"
322,78,9,"Ext","2019-01-09",NULL,"2017-11-04 14:09:39","2019-07-01 18:26:22"
323,79,5,"Ext","2016-02-15",NULL,"2017-11-05 14:09:39","2019-06-25 11:55:48"
324,79,5,"Office Int","2016-02-15",NULL,"2017-11-06 14:09:39","2019-06-25 11:55:48"
325,79,5,"Ext","2016-02-15",NULL,"2017-11-07 14:09:39","2019-06-25 11:55:48"
326,79,5,"Ext","2016-02-15",NULL,"2017-11-08 14:09:39","2019-06-25 11:55:48"
327,79,5,"Office","2016-02-15",NULL,"2017-11-09 14:09:39","2019-06-25 11:55:48"
328,80,5,"Office","2014-07-28",NULL,"2017-11-10 14:09:39","2019-08-26 12:55:03"
329,80,5,"Ext","2014-07-28",NULL,"2017-11-11 14:09:39","2019-06-25 11:55:48"
330,80,5,"Ext","2014-07-28",NULL,"2017-11-12 14:09:39","2019-06-25 11:55:48"
332,81,4,"Ext","2018-12-19",NULL,"2017-11-14 14:09:39","2019-07-01 18:31:00"
333,81,9,"Ext","2018-12-19",NULL,"2017-11-15 14:09:39","2019-07-01 18:30:59"
334,81,4,"Ext","2018-12-19",NULL,"2017-11-16 14:09:39","2019-07-01 18:30:59"
335,82,5,"Ext","2015-10-13",NULL,"2017-11-17 14:09:39","2019-06-25 11:55:48"
336,83,4,"Ext","2018-12-19",NULL,"2017-11-18 14:09:39","2019-07-01 18:35:28"
337,83,9,"Ext","2018-12-19",NULL,"2017-11-19 14:09:39","2019-07-01 18:35:27"
338,84,5,"Ext","2013-11-01",NULL,"2017-11-20 14:09:39","2019-06-25 11:55:48"
339,84,2,"Ext","2013-11-01",NULL,"2017-11-21 14:09:39","2019-06-25 11:55:48"
340,84,2,"Ext","2013-11-01",NULL,"2017-11-22 14:09:39","2019-06-25 11:55:48"
341,84,5,"Ext","2013-11-01",NULL,"2017-11-23 14:09:39","2019-06-25 11:55:48"
342,84,5,"Ext","2013-11-01",NULL,"2017-11-24 14:09:39","2019-06-25 11:55:48"
343,84,5,"Ext","2013-11-01",NULL,"2017-11-25 14:09:39","2019-06-25 11:55:48"
344,85,3,"Office","2017-06-19",NULL,"2017-11-26 14:09:39","2019-06-25 11:55:48"
345,85,3,"Office Int","2017-06-19",NULL,"2017-11-27 14:09:39","2019-06-25 11:55:48"
346,85,3,"Ext","2017-06-19",NULL,"2017-11-28 14:09:39","2019-06-25 11:55:48"
347,85,3,"Office","2017-06-19",NULL,"2017-11-29 14:09:39","2019-06-25 11:55:48"
348,85,3,"Office","2017-06-19",NULL,"2017-11-30 14:09:39","2019-06-25 11:55:48"
349,85,3,"Office","2017-06-19",NULL,"2017-12-01 14:09:39","2019-06-25 11:55:48"
350,86,5,"Ext","2015-11-27",NULL,"2017-12-02 14:09:39","2019-06-25 11:55:48"
351,86,5,"Office Int","2015-11-27",NULL,"2017-12-03 14:09:39","2019-06-25 11:55:48"
352,86,5,"Office","2015-11-27",NULL,"2017-12-04 14:09:39","2019-06-25 11:55:48"
353,86,5,"Ext","2015-11-27",NULL,"2017-12-05 14:09:39","2019-06-25 11:55:48"
355,88,5,"Office","2015-07-15",NULL,"2017-12-07 14:09:39","2019-06-25 11:55:49"
356,88,5,"Office Int","2015-07-15",NULL,"2017-12-08 14:09:39","2019-06-25 11:55:49"
357,88,5,"Office","2015-07-15",NULL,"2017-12-09 14:09:39","2019-06-25 11:55:49"
358,88,5,"Office","2015-07-15",NULL,"2017-12-10 14:09:39","2019-06-25 11:55:49"
359,88,5,"Office","2015-07-15",NULL,"2017-12-11 14:09:39","2019-06-25 11:55:49"
360,89,9,"Ext","2019-01-10",NULL,"2017-12-12 14:09:39","2019-07-01 18:40:27"
361,89,4,"Ext","2019-01-10",NULL,"2017-12-13 14:09:39","2019-07-01 18:40:27"
362,90,5,"Office","2014-11-26",NULL,"2017-12-14 14:09:39","2019-06-25 11:55:49"
363,90,5,"Office Int","2014-11-26",NULL,"2017-12-15 14:09:39","2019-06-25 11:55:49"
364,90,5,"Office","2014-11-26",NULL,"2017-12-16 14:09:39","2019-06-25 11:55:49"
365,90,5,"Office","2014-11-26",NULL,"2017-12-17 14:09:39","2019-06-25 11:55:49"
366,90,8,"Ext","2014-11-26",NULL,"2017-12-18 14:09:39","2019-06-25 11:55:49"
367,90,8,"Ext","2014-11-26",NULL,"2017-12-19 14:09:39","2019-06-25 11:55:49"
368,90,10,"Ext","2014-11-26",NULL,"2017-12-20 14:09:39","2019-06-25 11:55:49"
369,91,4,"Ext","2018-12-10",NULL,"2017-12-21 14:09:39","2019-07-01 18:44:15"
370,91,4,"Office Int","2018-12-10",NULL,"2017-12-22 14:09:39","2019-07-01 18:44:15"
371,91,9,"Ext","2018-12-10",NULL,"2017-12-23 14:09:39","2019-07-01 18:44:15"
372,91,9,"Ext","2018-12-10",NULL,"2017-12-24 14:09:39","2019-07-01 18:44:18"
373,91,9,"Office Int","2018-12-10",NULL,"2017-12-25 14:09:39","2019-07-01 18:44:16"
374,91,9,"Ext","2018-12-10",NULL,"2017-12-26 14:09:39","2019-07-01 18:44:18"
375,92,5,"Ext","2015-11-23",NULL,"2017-12-27 14:09:39","2019-06-25 11:55:49"
376,92,5,"Ext","2015-11-23",NULL,"2017-12-28 14:09:39","2019-06-25 11:55:49"
377,92,5,"Ext","2015-11-23",NULL,"2017-12-29 14:09:39","2019-06-25 11:55:49"
378,92,5,"Ext","2015-11-23",NULL,"2017-12-30 14:09:39","2019-06-25 11:55:49"
379,93,5,"Ext","2015-12-18",NULL,"2017-12-31 14:09:39","2019-06-25 11:55:49"
380,93,5,"Ext","2015-12-18",NULL,"2018-01-01 14:09:39","2019-06-25 11:55:49"
381,94,4,"Ext","2018-12-19",NULL,"2018-01-02 14:09:39","2019-07-01 18:51:06"
382,94,4,"Ext","2018-12-19",NULL,"2018-01-03 14:09:39","2019-07-01 18:51:08"
383,94,9,"Ext","2018-12-19",NULL,"2018-01-04 14:09:39","2019-07-01 18:51:06"
384,94,9,"Office Int","2018-12-19",NULL,"2018-01-05 14:09:39","2019-07-01 18:51:06"
385,95,10,"Ext","2015-12-09",NULL,"2018-01-06 14:09:39","2019-06-25 11:55:49"
386,95,10,"Ext","2015-12-09",NULL,"2018-01-07 14:09:39","2019-06-25 11:55:49"
387,95,10,"Ext","2015-12-09",NULL,"2018-01-08 14:09:39","2019-06-25 11:55:49"
388,96,9,"Office Int","2017-10-02",NULL,"2018-01-09 14:09:39","2019-06-25 11:55:49"
389,96,9,"Ext","2017-10-02",NULL,"2018-01-10 14:09:39","2019-06-25 11:55:49"
390,96,9,"Ext","2017-10-02",NULL,"2018-01-11 14:09:39","2019-06-25 11:55:49"
391,96,9,"Ext","2017-10-02",NULL,"2018-01-12 14:09:39","2019-06-25 11:55:49"
392,96,9,"Ext","2017-10-02",NULL,"2018-01-13 14:09:39","2019-06-25 11:55:49"
393,97,7,"Ext","2018-10-17",NULL,"2018-01-14 14:09:39","2019-07-01 18:55:51"
394,97,7,"Ext","2018-10-17",NULL,"2018-01-15 14:09:39","2019-07-01 18:55:47"
395,98,4,"Ext","2018-10-17",NULL,"2018-01-16 14:09:39","2019-07-01 18:59:50"
396,98,4,"Ext","2018-10-17",NULL,"2018-01-17 14:09:39","2019-07-01 18:59:52"
397,98,4,"Ext","2018-10-17",NULL,"2018-01-18 14:09:39","2019-07-01 18:59:53"
398,100,2,"Ext","2012-09-01",NULL,"2018-01-19 14:09:39","2019-06-25 11:55:49"
399,100,2,"Ext","2012-09-01",NULL,"2018-01-20 14:09:39","2019-06-25 11:55:49"
400,100,11,"Ext","2012-09-01",NULL,"2018-01-21 14:09:39","2019-06-25 11:55:49"
402,100,13,"Ext","2012-09-01",NULL,"2018-01-23 14:09:39","2019-06-25 11:55:49"
403,101,10,"Office Int","2015-06-11",NULL,"2018-01-24 14:09:39","2019-06-25 11:55:49"
404,101,10,"Office","2015-06-11",NULL,"2018-01-25 14:09:39","2019-06-25 11:55:49"
405,101,10,"Ext","2015-06-11",NULL,"2018-01-26 14:09:39","2019-06-25 11:55:49"
406,101,10,"Office","2015-06-11",NULL,"2018-01-27 14:09:39","2019-06-25 11:55:49"
407,101,10,"Ext","2015-06-11",NULL,"2018-01-28 14:09:39","2019-06-25 11:55:49"
408,101,10,"Office","2015-06-11",NULL,"2018-01-29 14:09:39","2019-06-25 11:55:49"
409,101,10,"Ext","2015-06-11",NULL,"2018-01-30 14:09:39","2019-06-25 11:55:49"
410,102,8,"Ext","2014-11-14",NULL,"2018-01-31 14:09:39","2019-06-25 11:55:49"
411,102,8,"Ext","2014-11-14",NULL,"2018-02-01 14:09:39","2019-06-25 11:55:49"
412,102,8,"Ext","2014-11-14",NULL,"2018-02-02 14:09:39","2019-06-25 11:55:49"
413,102,10,"Office Int","2014-11-14",NULL,"2018-02-03 14:09:39","2019-06-25 11:55:49"
414,102,10,"Office","2014-11-14",NULL,"2018-02-04 14:09:39","2019-06-25 11:55:49"
415,102,10,"Office","2014-11-14",NULL,"2018-02-05 14:09:39","2019-06-25 11:55:49"
416,103,8,"Ext","2015-09-28",NULL,"2018-02-06 14:09:39","2019-06-25 11:55:49"
417,103,8,"Ext","2015-09-28",NULL,"2018-02-07 14:09:39","2019-06-25 11:55:49"
418,103,8,"Ext","2015-09-28",NULL,"2018-02-08 14:09:39","2019-06-25 11:55:49"
420,104,2,"Ext","2013-04-01",NULL,"2018-02-10 14:09:39","2019-06-25 11:55:49"
421,105,10,"Ext","2015-04-23",NULL,"2018-02-11 14:09:39","2019-06-25 11:55:49"
422,106,4,"Office Int","2016-08-01",NULL,"2018-02-12 14:09:39","2019-07-01 19:09:15"
423,106,4,"Ext","2016-08-01",NULL,"2018-02-13 14:09:39","2019-07-01 19:09:18"
424,106,4,"Ext","2016-08-01",NULL,"2018-02-14 14:09:39","2019-07-01 19:09:18"
425,106,4,"Ext","2016-08-01",NULL,"2018-02-15 14:09:39","2019-07-01 19:09:18"
426,107,10,"Ext","2015-09-28",NULL,"2018-02-16 14:09:39","2019-06-25 11:55:49"
429,109,4,"Ext","2017-02-06",NULL,"2018-02-19 14:09:39","2019-07-01 19:17:05"
430,109,4,"Ext","2017-02-06",NULL,"2018-02-20 14:09:39","2019-07-01 19:17:04"
431,111,7,"Office Int","2016-09-26",NULL,"2018-02-21 14:09:39","2019-06-25 11:55:49"
432,111,7,"Ext","2016-09-26",NULL,"2018-02-22 14:09:39","2019-06-25 11:55:49"
433,111,7,"Ext","2016-09-26",NULL,"2018-02-23 14:09:39","2019-06-25 11:55:49"
434,111,7,"Ext","2016-09-26",NULL,"2018-02-24 14:09:39","2019-06-25 11:55:49"
435,111,7,"Ext","2016-09-26",NULL,"2018-02-25 14:09:39","2019-06-25 11:55:49"
436,112,10,"Ext","2013-12-01",NULL,"2018-02-26 14:09:39","2019-06-25 11:55:49"
437,112,12,"Ext","2013-12-01",NULL,"2018-02-27 14:09:39","2019-06-25 11:55:49"
438,112,12,"Ext","2013-12-01",NULL,"2018-02-28 14:09:39","2019-06-25 11:55:49"
439,112,12,"Ext","2013-12-01",NULL,"2018-03-01 14:09:39","2019-06-25 11:55:49"
440,113,6,"Ext","2012-05-01","2019-11-17","2018-03-02 14:09:39","2019-11-05 11:19:47"
441,113,11,"Ext","2012-05-01","2019-12-31","2018-03-03 14:09:39","2019-11-28 13:47:28"
442,113,6,"Ext","2012-05-01","2019-12-31","2018-03-04 14:09:39","2019-11-28 13:44:28"
443,115,10,"Office Int","2015-07-15",NULL,"2018-03-05 14:09:39","2019-06-25 11:55:49"
444,115,10,"Office","2015-07-15",NULL,"2018-03-06 14:09:39","2019-06-25 11:55:49"
445,115,10,"Ext","2015-07-15",NULL,"2018-03-07 14:09:39","2019-06-25 11:55:49"
446,115,10,"Ext","2015-07-15",NULL,"2018-03-08 14:09:39","2019-06-25 11:55:49"
447,115,10,"Office","2015-07-15",NULL,"2018-03-09 14:09:39","2019-06-25 11:55:49"
448,115,10,"Office","2015-07-15",NULL,"2018-03-10 14:09:39","2019-06-25 11:55:49"
449,116,4,"Office Int","2017-02-06",NULL,"2018-03-11 14:09:39","2019-07-01 19:26:27"
450,116,4,"Ext","2017-02-06",NULL,"2018-03-12 14:09:39","2019-07-01 19:26:30"
451,116,4,"Ext","2017-02-06",NULL,"2018-03-13 14:09:39","2019-07-01 19:26:32"
452,116,4,"Ext","2017-02-06",NULL,"2018-03-14 14:09:39","2019-07-01 19:26:31"
453,116,4,"Ext","2017-02-17",NULL,"2018-03-15 14:09:39","2019-07-01 19:20:28"
454,118,4,"Office Int","2019-01-08",NULL,"2018-03-16 14:09:39","2019-07-02 08:42:04"
455,118,4,"Ext","2019-01-08",NULL,"2018-03-17 14:09:39","2019-07-02 08:42:04"
456,118,9,"Office Int","2019-01-08",NULL,"2018-03-18 14:09:39","2019-07-02 08:42:04"
457,118,9,"Ext","2019-01-08",NULL,"2018-03-19 14:09:39","2019-07-02 08:42:05"
458,118,9,"Ext","2019-01-08",NULL,"2018-03-20 14:09:39","2019-07-02 08:42:08"
459,118,9,"Ext","2019-01-08",NULL,"2018-03-21 14:09:39","2019-07-02 08:42:08"
460,118,9,"Ext","2019-01-08",NULL,"2018-03-22 14:09:39","2019-07-02 08:42:08"
461,119,8,"Office Int","2016-05-25",NULL,"2018-03-23 14:09:39","2019-06-25 11:55:49"
462,119,8,"Ext","2016-05-25",NULL,"2018-03-24 14:09:39","2019-06-25 11:55:49"
463,119,8,"Ext","2016-05-25",NULL,"2018-03-25 14:09:39","2019-06-25 11:55:49"
464,119,8,"Office","2016-05-25",NULL,"2018-03-26 14:09:39","2019-06-25 11:55:49"
465,119,8,"Ext","2016-05-25",NULL,"2018-03-27 14:09:39","2019-06-25 11:55:49"
466,120,4,"Office Int","2018-12-17",NULL,"2018-03-28 14:09:39","2019-07-02 08:56:10"
467,120,4,"Ext","2018-12-17",NULL,"2018-03-29 14:09:39","2019-07-02 08:56:15"
468,120,4,"Ext","2018-12-17",NULL,"2018-03-30 14:09:39","2019-07-02 08:56:12"
469,120,4,"Ext","2018-12-17",NULL,"2018-03-31 14:09:39","2019-07-02 08:56:14"
470,120,4,"Ext","2018-12-17",NULL,"2018-04-01 14:09:39","2019-07-02 08:56:17"
471,121,9,"Ext","2018-12-17",NULL,"2018-04-02 14:09:39","2019-07-02 08:48:40"
472,121,9,"Ext","2018-12-17",NULL,"2018-04-03 14:09:39","2019-07-02 08:48:43"
473,121,9,"Ext","2018-12-17",NULL,"2018-04-04 14:09:39","2019-07-02 08:48:44"
474,122,9,"Ext","2018-12-17",NULL,"2018-04-05 14:09:39","2019-07-02 08:53:17"
475,122,9,"Ext","2018-12-17",NULL,"2018-04-06 14:09:39","2019-07-02 08:53:17"
478,124,5,"Ext","2016-04-25",NULL,"2018-04-09 14:09:39","2019-06-25 11:55:49"
479,124,5,"Office","2016-04-25",NULL,"2018-04-10 14:09:39","2019-06-25 11:55:49"
480,124,5,"Office Int","2016-04-25",NULL,"2018-04-11 14:09:39","2019-06-25 11:55:49"
481,124,5,"Ext","2016-04-25",NULL,"2018-04-12 14:09:39","2019-06-25 11:55:49"
482,124,5,"Office","2016-04-25",NULL,"2018-04-13 14:09:39","2019-06-25 11:55:49"
483,124,5,"Ext","2016-04-25",NULL,"2018-04-14 14:09:39","2019-06-25 11:55:49"
484,124,5,"Office","2016-04-25",NULL,"2018-04-15 14:09:39","2019-06-25 11:55:49"
485,124,5,"Ext","2016-04-25",NULL,"2018-04-16 14:09:39","2019-06-25 11:55:49"
486,125,5,"Ext","2014-12-15",NULL,"2018-04-17 14:09:39","2019-06-25 11:55:49"
487,125,5,"Ext","2014-12-15",NULL,"2018-04-18 14:09:39","2019-06-25 11:55:49"
488,125,5,"Ext","2014-12-15",NULL,"2018-04-19 14:09:39","2019-06-25 11:55:49"
489,125,10,"Office Int","2014-12-15",NULL,"2018-04-20 14:09:39","2019-06-25 11:55:49"
490,125,10,"Office","2014-12-15",NULL,"2018-04-21 14:09:39","2019-06-25 11:55:49"
491,126,5,"Office","2015-05-18",NULL,"2018-04-22 14:09:39","2019-06-25 11:55:49"
492,126,5,"Office Int","2015-05-18",NULL,"2018-04-23 14:09:39","2019-06-25 11:55:49"
493,126,5,"Ext","2015-05-18",NULL,"2018-04-24 14:09:39","2019-06-25 11:55:49"
494,126,5,"Office","2015-05-18",NULL,"2018-04-25 14:09:39","2019-06-25 11:55:49"
495,126,5,"Ext","2015-05-18",NULL,"2018-04-26 14:09:39","2019-06-25 11:55:49"
496,126,5,"Office","2015-05-18",NULL,"2018-04-27 14:09:39","2019-06-25 11:55:49"
497,126,5,"Office","2015-05-18",NULL,"2018-04-28 14:09:39","2019-06-25 11:55:49"
498,127,8,"Ext","2016-05-20",NULL,"2018-04-29 14:09:39","2019-06-25 11:55:49"
499,127,8,"Ext","2016-05-20",NULL,"2018-04-30 14:09:39","2019-06-25 11:55:49"
500,128,8,"Ext","2015-08-10",NULL,"2018-05-01 14:09:39","2019-06-25 11:55:49"
501,128,8,"Ext","2015-08-10",NULL,"2018-05-02 14:09:39","2019-06-25 11:55:49"
502,129,5,"Office","2015-02-16",NULL,"2018-05-03 14:09:39","2019-06-25 11:55:49"
503,129,5,"Office Int","2015-02-16",NULL,"2018-05-04 14:09:39","2019-06-25 11:55:49"
504,129,5,"Ext","2015-02-16",NULL,"2018-05-05 14:09:39","2019-06-25 11:55:49"
505,129,5,"Ext","2015-02-16",NULL,"2018-05-06 14:09:39","2019-06-25 11:55:49"
506,129,5,"Office","2015-02-16",NULL,"2018-05-07 14:09:39","2019-06-25 11:55:49"
507,130,5,"Ext","2014-12-29",NULL,"2018-05-08 14:09:39","2019-06-25 11:55:49"
508,130,5,"Office Int","2014-12-29",NULL,"2018-05-09 14:09:39","2019-06-25 11:55:49"
509,130,5,"Ext","2014-12-29",NULL,"2018-05-10 14:09:39","2019-06-25 11:55:50"
510,130,5,"Office","2014-12-29",NULL,"2018-05-11 14:09:39","2019-06-25 11:55:50"
511,131,5,"Ext","2010-12-01",NULL,"2018-05-12 14:09:39","2019-06-25 11:55:50"
512,131,5,"Ext","2010-12-01",NULL,"2018-05-13 14:09:39","2019-06-25 11:55:50"
513,131,5,"Ext","2010-12-01",NULL,"2018-05-14 14:09:39","2019-06-25 11:55:50"
514,131,5,"Ext","2010-12-01",NULL,"2018-05-15 14:09:39","2019-06-25 11:55:50"
515,132,5,"Ext","2015-05-27",NULL,"2018-05-16 14:09:39","2019-06-25 11:55:50"
516,132,5,"Ext","2015-05-27",NULL,"2018-05-17 14:09:39","2019-06-25 11:55:50"
517,132,5,"Ext","2015-05-27",NULL,"2018-05-18 14:09:39","2019-06-25 11:55:50"
518,132,5,"Ext","2015-05-27",NULL,"2018-05-19 14:09:39","2019-06-25 11:55:50"
519,132,8,"Office Int","2015-05-27",NULL,"2018-05-20 14:09:39","2019-06-25 11:55:50"
520,132,8,"Office","2015-05-27",NULL,"2018-05-21 14:09:39","2019-06-25 11:55:50"
521,132,8,"Office","2015-05-27",NULL,"2018-05-22 14:09:39","2019-06-25 11:55:50"
522,132,8,"Office","2015-05-27",NULL,"2018-05-23 14:09:39","2019-06-25 11:55:50"
523,133,1,"Ext","2014-06-30",NULL,"2018-05-24 14:09:39","2019-06-25 11:55:50"
524,133,1,"Ext","2014-06-30",NULL,"2018-05-25 14:09:39","2019-06-25 11:55:50"
525,133,1,"Ext","2014-06-30",NULL,"2018-05-26 14:09:39","2019-06-25 11:55:50"
526,133,1,"Ext","2014-06-30",NULL,"2018-05-27 14:09:39","2019-06-25 11:55:50"
527,134,9,"Office Int","2018-12-18",NULL,"2018-05-28 14:09:39","2019-07-02 09:26:46"
528,134,9,"Ext","2018-12-18",NULL,"2018-05-29 14:09:39","2019-07-02 09:26:45"
529,134,9,"Ext","2018-12-18",NULL,"2018-05-30 14:09:39","2019-07-02 09:26:49"
530,134,9,"Ext","2018-12-18",NULL,"2018-05-31 14:09:39","2019-07-02 09:26:45"
531,134,9,"Ext","2018-12-18",NULL,"2018-06-01 14:09:39","2019-07-02 09:26:49"
532,135,5,"Ext","2015-02-17",NULL,"2018-06-02 14:09:39","2019-06-25 11:55:50"
533,135,5,"Office Int","2015-02-17",NULL,"2018-06-03 14:09:39","2019-06-25 11:55:50"
534,135,5,"Ext","2015-02-17",NULL,"2018-06-04 14:09:39","2019-06-25 11:55:50"
535,135,5,"Office","2015-02-17",NULL,"2018-06-05 14:09:39","2019-06-25 11:55:50"
536,135,8,"Ext","2015-02-17",NULL,"2018-06-06 14:09:39","2019-06-25 11:55:50"
537,136,9,"Ext","2019-01-23",NULL,"2018-06-07 14:09:39","2019-07-02 09:27:26"
538,136,9,"Ext","2019-01-23",NULL,"2018-06-08 14:09:39","2019-07-02 09:27:26"
539,136,9,"Ext","2019-01-23",NULL,"2018-06-09 14:09:39","2019-07-02 09:27:33"
540,136,4,"Ext","2019-01-23",NULL,"2018-06-10 14:09:39","2019-07-02 09:27:30"
541,136,4,"Ext","2019-01-23",NULL,"2018-06-11 14:09:39","2019-07-02 09:27:28"
542,136,9,"Office Int","2019-01-23",NULL,"2018-06-12 14:09:39","2019-07-02 09:27:31"
543,137,7,"Ext","2018-12-11",NULL,"2018-06-13 14:09:39","2019-07-02 09:32:37"
544,138,9,"Ext","2018-12-13",NULL,"2018-06-14 14:09:39","2019-07-02 09:34:59"
545,138,9,"Office Int","2018-12-13",NULL,"2018-06-15 14:09:39","2019-07-02 09:35:00"
546,138,9,"Ext","2018-12-13",NULL,"2018-06-16 14:09:39","2019-07-02 09:35:04"
547,138,9,"Ext","2018-12-13",NULL,"2018-06-17 14:09:39","2019-07-02 09:35:07"
548,138,9,"Ext","2018-12-13",NULL,"2018-06-18 14:09:39","2019-07-02 09:35:05"
549,139,9,"Ext","2018-11-22",NULL,"2018-06-19 14:09:39","2019-07-02 09:45:39"
550,139,9,"Ext","2018-11-22",NULL,"2018-06-20 14:09:39","2019-07-02 09:45:39"
551,139,9,"Ext","2018-11-22",NULL,"2018-06-21 14:09:39","2019-07-02 09:45:45"
552,139,9,"Ext","2018-11-22",NULL,"2018-06-22 14:09:39","2019-07-02 09:45:42"
553,139,9,"Office Int","2018-11-22",NULL,"2018-06-23 14:09:39","2019-07-02 09:45:42"
554,140,4,"Office Int","2018-11-22",NULL,"2018-06-24 14:09:39","2019-07-02 09:50:12"
555,140,4,"Ext","2018-11-22",NULL,"2018-06-25 14:09:39","2019-07-02 09:50:10"
556,140,4,"Ext","2018-11-22",NULL,"2018-06-26 14:09:39","2019-07-02 09:50:14"
557,140,4,"Ext","2018-11-22",NULL,"2018-06-27 14:09:39","2019-07-02 09:50:10"
558,140,4,"Ext","2018-11-22",NULL,"2018-06-28 14:09:39","2019-07-02 09:50:16"
559,141,4,"Ext","2018-12-20",NULL,"2018-06-29 14:09:39","2019-07-02 09:53:54"
560,141,4,"Ext","2018-12-20",NULL,"2018-06-30 14:09:39","2019-07-02 09:53:49"
561,141,4,"Ext","2018-12-20",NULL,"2018-07-01 14:09:39","2019-07-02 09:53:49"
562,142,4,"Ext","2018-12-20",NULL,"2018-07-02 14:09:39","2019-07-02 09:59:08"
563,142,4,"Ext","2018-12-20",NULL,"2018-07-03 14:09:39","2019-07-02 09:59:08"
564,142,4,"Ext","2018-12-20",NULL,"2018-07-04 14:09:39","2019-07-02 09:59:10"
565,142,4,"Ext","2018-12-20",NULL,"2018-07-05 14:09:39","2019-07-02 09:59:12"
566,143,4,"Ext","2017-06-05",NULL,"2018-07-06 14:09:39","2019-06-25 11:55:50"
567,143,4,"Ext","2017-06-05",NULL,"2018-07-07 14:09:39","2019-06-25 11:55:50"
568,144,5,"Ext","2016-08-01",NULL,"2018-07-08 14:09:39","2019-06-25 11:55:50"
569,144,5,"Ext","2016-08-01",NULL,"2018-07-09 14:09:39","2019-06-25 11:55:50"
570,144,5,"Ext","2016-08-01",NULL,"2018-07-10 14:09:39","2019-06-25 11:55:50"
571,145,5,"Ext","2016-09-19",NULL,"2018-07-11 14:09:39","2019-06-25 11:55:50"
572,145,5,"Ext","2016-09-19",NULL,"2018-07-12 14:09:39","2019-06-25 11:55:50"
573,145,5,"Ext","2016-09-19",NULL,"2018-07-13 14:09:39","2019-06-25 11:55:50"
